"Temperatura";"Vlaga";"Vjetar";"Sunce";"O3";"NO";"NO2"
"22.3939";"74.155";"1.06972";"1.18489";"36.7";"1.09444";"2.85833"
"22.4868";"73.914";"0.69694";"1.39756";"36.8361";"1.325";"3.72222"
"22.5349";"73.866";"1.28";"1.5907";"36.0806";"0.54167";"3.12222"
"22.541";"73.98";"0.94389";"1.91406";"36.2056";"1.41667";"1.95556"
"22.5449";"74.439";"0.66028";"2.4631";"33.4194";"1.82778";"1.83333"
"22.5671";"74.657";"0.67167";"3.49175";"34.6389";"1.86111";"3.29167"
"22.5994";"74.737";"1.03917";"4.68098";"33.3944";"1.45833";"2.77222"
"22.4312";"74.334";"1.48333";"5.8898";"36.1361";"1.33889";"2.51111"
"22.3609";"74.615";"1.30222";"7.4848";"35.6722";"1.88333";"1.91944"
"22.2678";"75.092";"1.22528";"9.0799";"36.1667";"0.84444";"3.35278"
"22.2535";"75.306";"1.12694";"10.6337";"34.6528";"1.72222";"3.19444"
"22.3082";"75.29";"0.483611";"12.3199";"33.9111";"-0.016667";"4.48611"
"22.3618";"75.183";"0.68056";"14.2361";"32.8778";"1.75";"3.41667"
"22.3516";"75.525";"0.416667";"15.9483";"31.7194";"1.14444";"3.00833"
"22.3231";"76.036";"0.76611";"18.0946";"31.2917";"0.75278";"4.175"
"22.3012";"76.183";"0.58861";"20.0282";"30.1056";"0.93889";"4.45278"
"22.3045";"76.071";"0.96222";"22.0226";"30.7694";"1.43333";"3.39444"
"22.127";"75.839";"1.04222";"24.0885";"32.9222";"0.54444";"4.05556"
"22.1528";"75.526";"0.70417";"26.556";"30.8222";"1.28889";"5.0472"
"22.1921";"75.629";"0.83222";"29.4878";"27.8111";"1.35556";"7.0556"
"22.2333";"75.291";"0.77556";"31.9336";"28.5667";"1.76111";"6.1917"
"22.469";"73.612";"1.13167";"34.3164";"35.8417";"1.88056";"3.62778"
"22.6573";"73.042";"0.87083";"36.5603";"36.8972";"2.24167";"2.36667"
"22.7109";"72.636";"0.63028";"39.2079";"37.7056";"1.33056";"2.93333"
"22.7802";"72.375";"0.62833";"42.1094";"37.6695";"2.10556";"2.275"
"22.8644";"72.338";"0.8125";"45.2582";"36.5361";"1.95";"2.73611"
"22.9983";"72.592";"0.488889";"48.4657";"35.6444";"0.96944";"3.26111"
"23.0195";"71.7";"1.12611";"51.897";"36.4778";"1.86944";"2.42222"
"23.0655";"70.277";"1.28139";"55.79";"40.3055";"1.62222";"2.96389"
"23.1753";"70.275";"1.24778";"59.924";"40.575";"1.36389";"2.45278"
"23.1508";"70.429";"1.48111";"64.002";"38.475";"1.83611";"2.60278"
"23.2283";"69.919";"1.17806";"67.941";"40.3333";"1.17222";"2.55556"
"23.3158";"69.465";"1.76556";"71.91";"40.5833";"2.26111";"2.99444"
"23.3737";"69.193";"1.24278";"75.736";"41.45";"2.025";"1.575"
"23.5304";"68.389";"1.39917";"79.418";"42.0257";"1.98571";"1.36571"
"23.6248";"68.106";"1.08944";"82.075";"42.6333";"1.61944";"3.13333"
"23.6558";"68.157";"1.75194";"84.807";"40.9111";"2.41111";"3.85556"
"23.7324";"67.703";"1.3175";"87.32";"41.0361";"1.88333";"2.76667"
"23.5825";"68.028";"1.8225";"90.315";"39.9944";"2";"3.90556"
"23.6506";"67.962";"0.96194";"91.899";"39.0556";"0.89167";"4.97778"
"23.7882";"67.943";"0.4875";"95.477";"38.7833";"1.57778";"4.01944"
"23.952";"67.385";"0.82056";"99.447";"38.0667";"1.50278";"3.96111"
"24.0569";"66.947";"1.08917";"120.156";"36.4611";"0.85";"5.3167"
"24.1024";"66.592";"1.27917";"166.899";"38.0361";"1.29444";"6.1111"
"24.1678";"67.141";"0.84361";"170.267";"37.6056";"1.43333";"5.5417"
"24.2904";"66.317";"1.00333";"139.586";"36.0889";"2.11944";"6.1639"
"24.4";"65.741";"1.21";"107.667";"39.1861";"1.88611";"5.5333"
"24.4707";"66.162";"1.27889";"109.718";"37.8389";"2.64444";"5.5917"
"24.531";"64.41";"1.29472";"112.144";"41.9306";"2.08611";"3.86945"
"24.6046";"64.353";"1.96056";"118.016";"42.7333";"2.13611";"3.75"
"24.5553";"64.863";"1.29167";"153.8";"41.1805";"2.02222";"4.04722"
"24.651";"64.703";"1.31167";"162.051";"41.2528";"1.52222";"4.78056"
"24.6296";"65.087";"2.47722";"214.492";"40.4417";"2.3";"5.2139"
"24.7667";"64.826";"2.41056";"340.781";"39.4833";"2.425";"4.75833"
"24.8544";"64.194";"2.37";"266.484";"39.5861";"2.50278";"5.9917"
"24.9353";"63.829";"1.69611";"310.022";"41.0778";"2.79722";"5.35"
"25.0701";"63.399";"2.47528";"351.417";"41.8111";"1.76667";"6.1889"
"25.2541";"62.734";"1.99944";"457.216";"42.3389";"2.10833";"4.83889"
"25.2402";"61.741";"2.03639";"421.647";"44.3639";"1.3";"5.5611"
"25.4622";"60.892";"1.83444";"416.912";"43.3333";"2.98056";"3.85833"
"25.6066";"59.764";"2.54389";"503.32";"45.4278";"2.75278";"4.61111"
"25.6658";"59.446";"2.21806";"515.66";"47.4389";"2.03611";"4.60556"
"25.9056";"58.568";"2.1425";"529.33";"47.2694";"1.81111";"3.56111"
"25.9816";"58.299";"2.50778";"540.09";"47.0305";"1.95556";"3.99444"
"26.1369";"58.125";"1.46417";"551.24";"48.2667";"2.19167";"3.10278"
"26.301";"57.868";"2.03556";"561.79";"46.8694";"2.10833";"4.43056"
"26.3626";"58.05";"1.72778";"572.54";"48.775";"0.211111";"3.76667"
"26.5998";"57.717";"2.01306";"583.52";"45.5194";"2.13611";"5.2139"
"26.6697";"56.701";"1.70833";"595.43";"46.9833";"1.43056";"4.09444"
"26.7669";"56.747";"1.65056";"605.84";"48.2944";"1.82222";"3.72222"
"26.9045";"55.988";"2.23167";"615.87";"47.7778";"1.46111";"3.76111"
"26.98";"56.224";"1.64";"627.36";"49.3778";"1.58333";"2.41667"
"27.2687";"55.1";"2.46972";"638.75";"46.5444";"0.76389";"4.74167"
"26.89";"56.063";"2.63694";"648.8";"49.3472";"1.32778";"4.64167"
"27.0875";"55.49";"2.33556";"658.28";"46.3389";"3.08889";"5.8"
"27.0983";"54.715";"3.33083";"670.33";"50.011";"2.45556";"4.24722"
"27.0783";"55.511";"2.19667";"681.18";"52.142";"1.99722";"1.94167"
"27.413";"54.825";"1.60972";"694.12";"50.903";"2.16111";"3.275"
"27.5625";"54.094";"1.77389";"704.15";"46.0722";"2.76667";"6.1389"
"27.7526";"53.651";"1.57917";"713.96";"46.4611";"2.43611";"7.1667"
"27.7131";"53.376";"1.86361";"724.64";"49.5278";"1.50556";"5.025"
"27.8704";"52.41";"0.94833";"734.52";"52.997";"1.79167";"3.51111"
"27.9776";"52.95";"1.69972";"743.92";"52.067";"2.45556";"3.50833"
"28.237";"51.982";"1.08806";"753.8";"52.453";"2.1";"3.49444"
"28.3576";"51.537";"1.95361";"763.52";"53.317";"0.73889";"4.02778"
"28.0391";"52.318";"1.40778";"773.83";"56.086";"0.488889";"2.71667"
"28.4681";"51.481";"1.435";"783.63";"54.1";"-0.133333";"3.44444"
"28.5634";"50.931";"2.02944";"793.49";"54.194";"2.01944";"3.25"
"28.6638";"50.802";"0.56139";"800.81";"55.856";"0.67778";"2.47778"
"28.8503";"49.8244";"0.96222";"808.7";"54.881";"1.24167";"3.05278"
"28.8989";"49.7426";"1.80028";"820.78";"54.342";"2.15833";"4.04444"
"28.8869";"50.106";"1.35528";"830.53";"56.272";"1.70833";"4.26111"
"29.0024";"49.2756";"1.46";"839.1";"56.785";"0.88235";"4.39118"
"29.056";"48.8064";"1.44667";"848.64";"56.417";"1.61389";"4.00555"
"29.0102";"48.9049";"1.63333";"858.24";"58.225";"1.52222";"4.98889"
"29.3234";"48.6584";"0.80972";"868.07";"58.361";"1.58333";"3.61389"
"29.2687";"48.4047";"1.15306";"876.95";"60.678";"1.70833";"3.55278"
"29.5577";"47.9158";"0.59611";"885.67";"60.6";"0.64444";"3.38056"
"30.0122";"47.0197";"0.77694";"892.89";"58.947";"1.95833";"4.08333"
"30.4154";"45.5174";"0.82111";"901.94";"56.828";"2.60278";"3.41944"
"30.2576";"45.6079";"0.98222";"908.72";"57.258";"3.75278";"6.6056"
"30.1";"46.013";"0.92722";"915.38";"57.589";"0.95";"3.57778"
"29.8635";"46.9542";"1.24528";"928.57";"59.792";"1.49167";"3.34722"
"30.497";"44.7407";"0.489722";"937.26";"58.903";"1.73333";"3.00556"
"30.684";"44.1317";"1.30972";"943.86";"59.636";"2.66944";"2.10833"
"29.9976";"45.564";"1.27889";"952.42";"57.511";"6";"8.8111"
"30.0968";"45.5827";"0.84139";"960.5";"65.422";"1.72222";"3.14722"
"30.3859";"45.171";"0.50639";"965.58";"63.383";"1.03889";"4.49444"
"30.5835";"43.9047";"0.456389";"975.49";"65.378";"1.175";"3.12778"
"30.5866";"43.3351";"0.323611";"981.9";"63.928";"2.92222";"5.3056"
"31.1573";"42.6211";"0.471111";"986.4";"63.781";"2.55556";"4.01389"
"31.2491";"41.6751";"1.08972";"989.49";"62.814";"2.30833";"7.5139"
"30.9924";"41.7878";"1.63861";"1000.54";"69.078";"1.48889";"4.74167"
"30.7207";"42.0532";"1.32778";"1006.63";"71.725";"1.25";"4.55"
"30.8003";"41.7005";"1.23278";"1013.98";"71.756";"1.53611";"3.57222"
"31.1161";"41.0918";"1.25583";"1019.93";"69.525";"4.28056";"4.36667"
"31.4475";"40.0621";"0.83639";"1027.32";"73.919";"2.13611";"3.775"
"31.819";"39.7552";"0.473056";"1033.66";"75.042";"1.24722";"4.66389"
"32.2355";"39.2198";"0.7225";"1041.51";"74.82";"1.55143";"4.84571"
"32.1517";"40.7227";"1.37333";"1039.26";"77.131";"0.51389";"4.68333"
"32.2348";"39.5221";"0.466944";"1045.17";"79.878";"1.31667";"3.91389"
"31.9386";"40.3987";"0.895";"1054.57";"82.069";"1.38611";"4.71667"
"31.7268";"41.8952";"1.04917";"1060.53";"81.372";"0.575";"5.3389"
"31.9742";"41.339";"1.20222";"1068.57";"79.511";"0.45";"6.1194"
"32.0082";"40.4251";"0.70056";"1075.74";"83.997";"1.86389";"5.8"
"31.9332";"40.49";"0.79167";"1082.42";"86.428";"1.22222";"5.6306"
"32.3464";"39.3442";"0.77389";"1085.15";"86.475";"1.11389";"4.575"
"32.485";"39.5215";"0.85611";"1090.06";"85.314";"0.83611";"6.5"
"32.6888";"38.2383";"1.22972";"1092.32";"83.647";"1.60833";"6.6611"
"32.8283";"37.355";"0.89222";"1099.85";"85.503";"2.21111";"5.3"
"33.071";"36.4054";"1.34833";"1106.49";"82.35";"0.99722";"5.6944"
"33.0375";"34.9974";"1.63556";"1110.94";"83.458";"1.73056";"5.1139"
"33.0668";"34.6493";"1.44972";"1111.81";"84.919";"1.73056";"4.13056"
"33.0028";"34.5386";"1.15833";"1117.51";"84.928";"1.53889";"3.88333"
"33.2094";"34.2346";"1.08194";"1119.75";"83.364";"1.21944";"5.4056"
"33.3118";"34.3112";"1.29056";"1124.01";"82.578";"1.58611";"5.7389"
"33.6934";"33.1389";"1.08639";"1127.11";"84.047";"1.80833";"4.525"
"33.9362";"33.5043";"1.60139";"1126.04";"83.186";"2.26111";"5.0111"
"34.0911";"33.4049";"1.36694";"1126.58";"84.464";"1.58889";"1.99167"
"33.8422";"33.3509";"1.76611";"1129.83";"85.828";"1.35";"2.78056"
"34.1042";"33.8357";"1.49";"1134.5";"84.892";"1.23889";"4.86667"
"34.3468";"33.8103";"1.25694";"1132.77";"84.682";"1.35";"4.18529"
"34.2348";"33.7402";"1.18444";"1136.12";"86.794";"1.00833";"2.70278"
"34.5213";"33.0623";"1.02222";"1144.76";"85.489";"1.94";"2.28"
"34.1142";"32.6437";"0.93472";"1143.47";"90.417";"0.68889";"3.19722"
"34.0182";"33.4425";"0.85556";"1141.51";"89.925";"1.96667";"1.2"
"34.3694";"32.998";"1.24222";"1134.7";"88.419";"1.60556";"2.89722"
"34.3349";"33.2734";"0.90111";"1137.3";"89.492";"1.24167";"3.06667"
"34.4674";"32.9655";"1.23833";"1124.48";"87.761";"1.76944";"4.64167"
"34.3218";"33.0775";"1.22833";"1134.99";"89.161";"1.81389";"4.63611"
"33.8678";"34.1011";"1.52861";"1136.55";"87.675";"1.54444";"5.3028"
"34.0208";"33.7337";"1.30611";"1144.35";"86.9";"1.64444";"6.0806"
"34.1604";"33.1871";"0.74444";"1143.26";"91.447";"1.16944";"4.00556"
"34.3963";"33.1124";"1.03056";"1139.11";"93.275";"0.975";"5.3222"
"34.8283";"32.7283";"0.85167";"1140.4";"92.967";"1.86389";"5.3833"
"34.9766";"32.8108";"0.87639";"1113.39";"90.519";"0.74444";"3.775"
"34.9544";"32.4186";"0.75806";"1108.01";"83.858";"0.82222";"1.67222"
"35.2858";"33.0512";"1.85194";"1130.97";"77.722";"5.0944";"2.88333"
"35.2292";"33.6417";"1.68028";"1140";"80.819";"1.42778";"2.91111"
"35.2142";"33.7763";"1.29417";"1129.41";"82.631";"0.90556";"2.10278"
"35.3112";"33.1478";"1.20611";"1093.97";"85.178";"0.94167";"2.60833"
"35.4826";"32.5688";"1.52778";"1116.85";"84.15";"1.76944";"4.38056"
"35.0898";"32.9729";"1.93611";"1155.81";"82.061";"0.95";"2.275"
"35.1326";"33.1749";"1.19389";"1154.68";"78.219";"1.24444";"2.49167"
"35.2691";"32.487";"1.06417";"1145.15";"79.025";"1.51944";"1.56667"
"35.6665";"31.7572";"1.68861";"1154.38";"79.361";"1.17778";"1.70833"
"35.7385";"32.543";"1.67611";"1142.25";"79.956";"0.88056";"1.34444"
"35.9505";"32.4659";"2.34972";"1125.92";"77.109";"2.00294";"3.2"
"35.8728";"32.0456";"1.43167";"1050.62";"77.689";"1.45";"3.18333"
"35.8268";"32.7671";"2.23972";"182.283";"75.975";"1.36667";"2.91667"
"35.1491";"33.1456";"1.71417";"775.49";"76.653";"-0.113889";"3.24167"
"35.156";"31.8921";"1.76306";"1138.09";"77.397";"1.64722";"2.925"
"35.314";"31.4902";"2.06806";"1142.14";"79.186";"1.23611";"1.375"
"35.556";"30.0339";"1.855";"1138.82";"76.978";"1.55278";"1.86389"
"35.7452";"29.3854";"1.20222";"1045.38";"78.036";"2.21944";"1.71111"
"35.7869";"29.0035";"1.20222";"632.88";"80.572";"2.39167";"0.416667"
"35.9672";"28.6263";"1.7125";"245.846";"79.983";"1.00833";"1.60833"
"36.2164";"27.6465";"2.02111";"229.117";"75.544";"2.54444";"3.3"
"36.2617";"26.1474";"1.49222";"593.92";"77.836";"1.70556";"2.49167"
"35.5955";"25.6311";"1.26472";"995.86";"78.028";"2.14722";"0.458333"
"35.8509";"26.4748";"0.89694";"1099.93";"76.528";"1.94722";"3.05"
"35.9555";"27.5512";"0.85528";"1090.95";"78.567";"1.09167";"2.03889"
"36.0764";"28.0393";"1.64028";"1088.67";"80.608";"1.30833";"1.56389"
"36.1272";"27.758";"1.75278";"1094.88";"78.992";"1.54722";"1.54722"
"36.0796";"26.9905";"1.58417";"1085.27";"79.453";"0.69167";"1.00278"
"36.429";"26.5493";"1.56306";"1075.45";"75.839";"0.59167";"2.51111"
"35.7628";"28.2904";"1.16167";"1073.89";"80.675";"1.25278";"1.52778"
"35.8971";"28.829";"2.35167";"1070.06";"80.664";"0.88056";"1.28333"
"36.176";"29.0469";"1.98861";"1060.89";"77.122";"1.43611";"2.55833"
"36.5825";"28.1102";"1.40556";"1057.07";"72.481";"1.78333";"5.3444"
"35.8503";"27.8566";"2.01083";"1050.78";"80.067";"2.25";"0.166667"
"35.982";"28.8095";"2.21833";"1039.88";"77.056";"0.241667";"2.63889"
"36.0534";"28.4195";"0.995";"1032.8";"78.894";"0.93889";"2.56944"
"36.0851";"29.0089";"1.03139";"1030.84";"78.089";"1.45278";"1.38056"
"36.1408";"28.6593";"1.76167";"1025.23";"77.619";"1.33611";"1.54167"
"35.6352";"29.1921";"1.16917";"1013.29";"79.589";"0.402778";"1.01667"
"36.026";"29.6465";"1.71";"1017.35";"76.639";"0.55556";"2.16389"
"36.1432";"29.8559";"3.22556";"1008.7";"76.639";"2.12222";"0.75278"
"36.1825";"30.2062";"1.69611";"1003.18";"75.2";"1.41111";"1.625"
"36.1721";"29.7734";"1.33806";"994.83";"75.8";"2.01111";"0.74444"
"36.0243";"29.8225";"1.61306";"997.73";"76.028";"0.65";"2.775"
"36.3194";"29.4032";"2.27528";"995.62";"73.069";"0.64722";"3.20278"
"36.283";"28.6762";"2.23889";"974.46";"74.7";"1.15556";"3.62778"
"35.7815";"29.3147";"3.07083";"956.91";"77.353";"2.12222";"2.49167"
"36.0953";"28.474";"2.23722";"956.4";"74.086";"2.40278";"2.71944"
"36.0165";"28.0458";"2.76806";"955.86";"76.903";"1.3";"2.15"
"35.7593";"28.3561";"1.85611";"947.1";"77.575";"0.319444";"1.35833"
"35.9377";"27.8303";"2.48583";"936.67";"73.972";"2.04167";"3.88889"
"36.1426";"27.7415";"3.14806";"932.48";"73.892";"1.05278";"3.51667"
"35.9683";"27.6727";"2.55194";"923.71";"74.986";"1.33056";"1.39444"
"35.8915";"26.844";"2.955";"911.08";"76.297";"0.59444";"2.22222"
"35.6721";"27.1016";"1.99139";"902.34";"77.175";"0.91389";"1.06389"
"36.0033";"27.1011";"1.44917";"893.66";"74.775";"0.94167";"1.94722"
"36.0306";"27.39";"2.49361";"884.07";"73.989";"1.15278";"2.09722"
"36.1098";"27.1704";"2.36944";"875.94";"71.536";"1.15833";"3.13611"
"35.7281";"26.7615";"2.16361";"868.88";"75.069";"1.23889";"1.94444"
"35.8103";"26.5645";"2.11167";"862.58";"75.994";"0.64167";"1.53889"
"35.844";"26.5766";"3.20139";"856.26";"74.933";"1.28333";"1.85278"
"35.8403";"26.6528";"2.9375";"850.23";"72.711";"2.85278";"2.93056"
"35.9156";"26.5558";"1.88056";"841.08";"71.164";"1.95556";"5.0583"
"36.1521";"25.9965";"1.915";"829.91";"71.731";"1.14444";"3.96667"
"35.9959";"26.1691";"2.17861";"819.67";"73.803";"1.67222";"2.16389"
"36.043";"25.8366";"2.4225";"811.39";"72.586";"1.99722";"2.66667"
"35.8309";"26.3594";"2.20389";"800.22";"72.981";"1.15833";"2.33889"
"35.7661";"26.8967";"2.02139";"789.32";"71.908";"1.51389";"3.29444"
"35.778";"27.0375";"2.7875";"781.2";"72.542";"0.64444";"2.94167"
"35.4896";"26.9855";"2.51333";"770.63";"75.053";"1.21389";"1.94444"
"35.5577";"27.5456";"1.845";"756.28";"72.761";"0.775";"2.68056"
"35.5701";"27.7326";"2.10611";"745.07";"70.042";"2.22222";"4.40833"
"35.6558";"27.4742";"1.18";"737.6";"71.453";"1.53611";"4.13889"
"35.806";"27.2335";"1.78472";"728.01";"73.478";"0.366667";"3.36944"
"35.4546";"27.1207";"1.975";"717.83";"75.051";"0.68286";"2.29429"
"35.5603";"27.7552";"0.81917";"706.29";"73.114";"0.67778";"3.11111"
"35.9089";"27.1057";"1.43833";"695.39";"70.433";"1.68333";"3.40556"
"35.6662";"27.1751";"2.56611";"682.77";"74.053";"1.34444";"2.07778"
"35.4076";"27.5109";"2.00389";"671.94";"74.258";"1.62222";"3.37222"
"35.3841";"26.9542";"1.47194";"661.32";"74.592";"1.03333";"1.95"
"35.3615";"25.5525";"3.02111";"649.6";"77.469";"0.98889";"1.37778"
"35.227";"25.9368";"2.85333";"639.56";"77.944";"0.467647";"1.1"
"35.2559";"26.0291";"2.39417";"626.73";"76.928";"1.08611";"2.33889"
"35.2717";"26.2938";"2.28139";"614.89";"78.283";"1.375";"1.19444"
"35.2763";"26.3859";"2.1575";"604.07";"75.006";"1.09143";"2.36286"
"35.2257";"26.5128";"1.38917";"594.13";"74.669";"0.85";"2.09722"
"35.2485";"27.1777";"2.11278";"584.42";"73.353";"1.36667";"2.83889"
"34.9989";"26.6278";"1.70611";"572.67";"75.144";"1.89167";"2.14444"
"34.9084";"26.7839";"3.10722";"561.45";"77.089";"1.58056";"1.6"
"34.9091";"26.3832";"2.70722";"551.45";"75.139";"1.23056";"1.77222"
"34.7734";"26.2615";"2.29639";"539.39";"77.192";"1.36389";"1.65"
"34.6107";"26.7361";"2.1725";"507.29";"77.544";"1.075";"1.91111"
"34.651";"28.0306";"1.52389";"472.65";"74.936";"1.21389";"1.40833"
"34.5549";"28.7049";"1.84944";"347.344";"75.278";"1.21389";"1.38611"
"34.3615";"29.1343";"1.08333";"229.755";"75.311";"0.97222";"2.05556"
"34.2645";"29.2841";"1.37583";"213.778";"73.831";"1.65143";"1.34857"
"34.2376";"28.9887";"1.64361";"245.473";"73.917";"0.51111";"2.25"
"34.3205";"28.8446";"2.29861";"180.18";"73.744";"-0.083333";"3.7"
"34.3585";"29.2036";"1.58556";"104.151";"74.706";"1.16111";"2.75833"
"34.3053";"30.0827";"1.41889";"93.733";"73.475";"1.55556";"2.93889"
"34.0866";"30.1539";"1.49833";"119.805";"73.906";"1.27222";"2.62222"
"34.0354";"30.0803";"2.0725";"94.399";"74.444";"1.21667";"2.98611"
"33.8479";"30.1582";"1.63167";"78.325";"74.953";"1.41944";"3.57778"
"33.7096";"30.6341";"1.79556";"75.898";"74.656";"0.68056";"2.76667"
"33.7292";"30.6905";"1.61917";"74.727";"74.55";"0.76944";"2.40833"
"33.7107";"31.0102";"1.63667";"85.731";"71.022";"1.55556";"3.50833"
"33.6855";"30.7064";"1.22528";"76.56";"72.647";"1.28611";"2.19444"
"33.6211";"30.5707";"1.10778";"73.034";"73.958";"1.11111";"1.82222"
"33.6641";"30.255";"1.44889";"70.89";"74.456";"-0.341667";"3.38611"
"33.5204";"30.5399";"1.53083";"75.89";"73.469";"1.13611";"3.45556"
"33.4889";"30.3357";"1.16778";"113.411";"74.547";"1.06944";"2.43333"
"33.6519";"29.7198";"1.19444";"130.213";"74.928";"1.06389";"2.64722"
"33.5632";"30.1612";"1.28556";"82.836";"74.428";"1.09444";"2.325"
"33.3631";"30.9173";"1.14056";"63.5";"72.906";"0.375";"3.11389"
"33.0894";"30.8841";"1.77778";"61.389";"72.347";"0.81944";"3.61667"
"33.0291";"30.4898";"1.18667";"60.158";"73.1";"1.05714";"3.11429"
"33.0623";"31.4692";"1.47333";"58.893";"74.681";"1.33333";"2.80278"
"33.018";"33.385";"1.37944";"60.629";"72.725";"2.11111";"3.53611"
"32.885";"34.5234";"1.26694";"59.479";"71.108";"2.06111";"2.40278"
"32.8123";"35.2988";"1.46417";"53.522";"71.981";"1.425";"3.41111"
"32.6563";"34.6196";"1.46361";"51.46";"72.131";"1.20833";"2.10278"
"32.6916";"35.2721";"1.30778";"49.7569";"72.069";"0.55833";"3.11389"
"32.5178";"35.8937";"0.755";"48.3702";"71.083";"1.025";"2.58611"
"32.5191";"36.0395";"0.88583";"46.849";"70.462";"1.5";"3.04118"
"32.4251";"35.9223";"1.3925";"45.2734";"70.692";"1.17222";"2.7"
"32.3874";"36.0807";"0.92833";"43.6806";"68.286";"1.05833";"4.38611"
"32.2031";"37.0599";"0.54472";"42.0312";"68.531";"1.23611";"5.1861"
"31.9861";"38.4327";"0.494444";"40.332";"65.564";"1.18889";"4.00833"
"31.9418";"39.115";"0.72278";"38.5569";"61.894";"1.54722";"4.91389"
"31.8689";"39.0393";"1.24306";"36.7144";"61.711";"1.19722";"5.7194"
"31.7496";"39.2316";"0.86556";"35.0499";"61.278";"1.13889";"6.7"
"31.7025";"39.4036";"0.67611";"33.6089";"62.747";"2.26944";"5.3528"
"31.5386";"40.3503";"0.79389";"31.9227";"56.239";"1.73611";"9.0306"
"31.5957";"39.9286";"1.01444";"29.9783";"55.575";"1.69722";"10.5389"
"31.5156";"39.707";"0.82333";"27.6085";"57.522";"1.025";"10.6361"
"31.3414";"40.2626";"1.03722";"24.4683";"57.908";"1.74167";"9.7083"
"31.2218";"40.0412";"0.88528";"22.8082";"61.428";"1.23333";"7.9194"
"31.107";"40.2537";"0.94417";"21.148";"64.731";"0.319444";"5.5583"
"31.0193";"40.7166";"1.27611";"19.3316";"63.394";"1.00556";"5.7361"
"30.8715";"40.3105";"1.3025";"17.8971";"63.192";"1.33333";"5.4389"
"30.7224";"40.6649";"1.06028";"17.0964";"63.619";"0.427778";"4.61389"
"30.6204";"41.184";"0.68167";"16.6037";"60.244";"1.37222";"5.4389"
"30.4763";"42.3188";"0.4925";"16.2305";"44.3889";"3.65556";"14.8694"
"30.3019";"43.0386";"0.483611";"15.842";"46.4417";"5.9278";"14.4889"
"30.1315";"43.298";"0.371944";"15.4058";"50.128";"1.95556";"9.7222"
"29.8097";"43.4388";"0.385833";"15.0694";"53.236";"1.825";"7.1"
"29.6191";"43.0417";"0.65333";"14.9306";"54.989";"0.78056";"6.45"
"29.4355";"42.9991";"0.67278";"14.5877";"54.65";"1.47778";"4.96667"
"29.4403";"43.0297";"0.91139";"14.286";"53.931";"1.05";"5.6361"
"29.3787";"42.7815";"1.06389";"14.0256";"56.281";"1.03056";"4.15"
"29.2309";"43.0651";"1.35833";"13.8064";"56.564";"1.45278";"3.67222"
"29.1387";"43.4219";"1.14722";"13.4918";"54.7";"0.97222";"4.85833"
"29.1046";"43.0942";"0.66056";"13.2378";"53.206";"1.11389";"5.3389"
"29.0614";"43.8212";"0.63444";"13.1185";"53.125";"2.39444";"4.1"
"28.7934";"44.4755";"0.58667";"12.8906";"50.608";"2.21389";"6.7111"
"28.607";"44.074";"0.67472";"12.628";"50.556";"1.975";"6.6889"
"28.521";"44.3118";"0.98889";"12.3568";"50.486";"1.38889";"7.9194"
"28.5881";"44.7765";"0.64722";"12.0551";"47.5861";"1.93889";"9.3556"
"28.61";"45.0747";"0.54306";"11.8967";"46.6714";"2.01143";"8.9114"
"28.502";"45.9542";"0.261944";"11.7339";"43.4429";"1.07714";"10.8743"
"28.3696";"45.9071";"0.455556";"11.5256";"43.2695";"1.19444";"10.2917"
"28.3227";"45.3485";"0.62667";"11.3108";"45.7833";"0.355555";"11.1472"
"28.2776";"46.0933";"0.67833";"11.0981";"45.8";"0.427778";"10.9194"
"28.2405";"46.3429";"0.401389";"11.0286";"39.5944";"1.375";"14.0722"
"28.1962";"46.7144";"0.210278";"10.8529";"38.4361";"1.26111";"14.9972"
"28.0184";"46.9054";"0.277778";"10.6836";"31.9167";"2.23889";"19.1278"
"27.9338";"46.6938";"0.354444";"10.4731";"33.4528";"1.91667";"19.6639"
"27.8533";"46.7941";"0.60833";"10.319";"39.4417";"1.53333";"15.3778"
"27.8138";"46.4616";"0.56";"10.2083";"44.7167";"1.60833";"11.35"
"27.8346";"46.1591";"0.434167";"10.1476";"49.9444";"1.03056";"8.4278"
"27.8624";"46.3197";"0.350833";"10.1519";"50.4";"0.98889";"7.9028"
"27.7643";"46.7305";"0.378889";"10.1128";"50.339";"1.02778";"8.1167"
"27.5998";"46.6953";"0.462778";"10.0195";"53.097";"-0.075";"8.0639"
"27.5371";"47.0091";"0.412778";"10.0108";"56.353";"2.38056";"4.11667"
"27.5545";"47.255";"0.365278";"9.9566";"54.694";"0.94444";"6.5972"
